UnitID,University,City,State,Denomination,Market_Saturation_Percentile,Academic_Efficiency_Percentile,aCFI_Percentile,Survivability,Quantile_Group,Rank,Endowment,Instructional_Costs,lat,lon
164580,Babson College,Wellesley,MA,Jewish,0.5459230070531953,0.7080771949403594,0.5179825327291998,0.5671558513873765,7,149,825599767.255,51300302.432,42.29914,-71.2622114
197708,Yeshiva University,New York,NY,Jewish,0.479857901969568,0.9605516368939327,0.4527477642515547,0.5650991024661995,7,150,514895874.992,151108680.03,40.84898065,-73.92984026052692
206622,Xavier University,Cincinnati,OH,Roman Catholic               ,0.6953884637970736,0.4962172808032492,0.4684440888412563,0.5647510054592899,7,151,284112567.508,88741265.403,39.1513078,-84.47083471474068
199412,Queens University of Charlotte,Charlotte,NC,Presbyterian,0.691048613762651,0.5648552776140732,0.4357791539974044,0.5636637280684986,7,152,188239940.226,16887376.546,35.223787,-80.841141
126678,Colorado College,Colorado Springs,CO,Not applicable,0.5850732564801348,0.5411332829483622,0.5529663949775161,0.5634404897977854,7,153,921061721.661,66767535.563,38.8480439,-104.8239509314005
191968,Ithaca College,Ithaca,NY,Not applicable,0.6062322723982768,0.6014973132358727,0.5007885754546841,0.5630871865448864,7,154,472591752.237,38286398.479,42.41970354999999,-76.49833484728887
228149,St. Mary's University,San Antonio,TX,Roman Catholic               ,0.6757470957205115,0.4510415429038582,0.5019968604927237,0.5612936115743018,7,155,288257066.318,42572949.658,29.45223455,-98.56460747256097
143358,Bradley University,Peoria,IL,Not applicable,0.6483262423886024,0.5897174779927994,0.4587508675803084,0.5607422853876021,7,156,424914234.362,52090813.586,40.6981131,-89.61551386208208
195474,Siena College,Loudonville,NY,Roman Catholic               ,0.6333169544979574,0.6054976531757198,0.465781996229929,0.5607083858647771,7,157,198707597.831,36700580.226,42.7192659,-73.7511920123242
199962,Wingate University,Wingate,NC,Baptist,0.6849059074039231,0.5135513276809527,0.458058163228862,0.5598676596984419,7,158,155392138.056,38479925.282,34.9871011,-80.43731492196923
121309,Point Loma Nazarene University,San Diego,CA,Protestant,0.6407973542255267,0.6108310131425883,0.4531943952446195,0.5597283784588882,7,159,75656679.618,38459049.087,32.7169659,-117.2510853
218973,Wofford College,Spartanburg,SC,Methodist,0.5855130354658227,0.558680822193591,0.5344808800958387,0.559726207453636,7,160,459136303.005,26231564.173,34.96115815,-81.93532160934096
169080,Calvin University,Grand Rapids,MI,Protestant,0.5911535656571072,0.5735572638613069,0.5212633246417813,0.5596659904737933,7,161,326610323.215,20866019.716,42.9320314,-85.58036402193719
143048,School of the Art Institute of Chicago,Chicago,IL,Not applicable,0.5690393909857693,0.4757200569387755,0.5883279371247161,0.5581041322745818,7,162,1663007082.791,64652484.84,41.8812522,-87.62697448192992
120883,University of the Pacific,Stockton,CA,Methodist,0.6561097081034348,0.5160772745597975,0.4801805485409571,0.5577103749811582,7,163,739230986.384,164515714.886,37.98042375,-121.3128471983267
237066,Whitworth University,Spokane,WA,Presbyterian,0.6702389268055429,0.4471401590100939,0.4969274999264049,0.5562822500862016,7,164,236565887.101,35115036.209,47.75418125,-117.4178864635003
154749,Bethel College-North Newton,North Newton,KS,Other,0.2877097503688343,0.4948392682027311,0.8541045119847024,0.5557861245825007,7,165,40064717.461,2401533.54,38.0761894,-97.34339387481224
228343,Southwestern University,Georgetown,TX,Methodist,0.5927801093946402,0.5438181208274593,0.5243140793738099,0.5555925026657245,7,166,476755918.22,24432204.748,30.6371513,-97.66274097607484
173045,Augsburg University,Minneapolis,MN,Lutheran,0.6952311340884727,0.4875335088456483,0.4488407520577059,0.5551069479137192,7,167,91344558.713,33214996.518,44.9662364,-93.24110466136236
213385,Lafayette College,Easton,PA,Presbyterian,0.5383507286874352,0.5689464842958444,0.5613621645605001,0.5536759968699568,7,168,1237348251.369,59054756.227,40.6986835,-75.20924604652205
110097,Biola University,La Mirada,CA,Interdenominational,0.5984900988095097,0.6502483740498146,0.4603047408474949,0.5535347977736482,7,169,117098515.092,43936924.421,33.90686,-118.0152171906512
173902,Macalester College,Saint Paul,MN,Presbyterian,0.5685302784852331,0.5337755963345063,0.5478433658783377,0.5533039150980232,7,170,903061958.461,51618449.751,44.9376942,-93.16929174410552
192448,Long Island University,Brookville,NY,Not applicable,0.6390877243803935,0.4778869409630627,0.5049688835074577,0.5531893276579202,7,171,554577611.264,64707504.734,40.820249,-73.59671333637571
237057,Whitman College,Walla Walla,WA,Not applicable,0.5184283218350625,0.5671304698677413,0.5803276489993329,0.552935991957936,7,172,929708256.441,26696714.941,46.0705665,-118.3303177501461
130590,Trinity College,Hartford,CT,Episcopal,0.6070874783109106,0.5191202821062162,0.5142189859076449,0.5523368651298053,7,173,978344156.189,61545559.92,41.74715485,-72.69011994734595
117140,University of La Verne,La Verne,CA,Not applicable,0.6941782363351758,0.4411707040890373,0.4656718321867185,0.5521537676989601,7,174,161218312.251,50734213.321,34.09986360000001,-117.7726224705835
194578,Pratt Institute-Main,Brooklyn,NY,Not applicable,0.6203732867844955,0.5438531354918552,0.4844869121638749,0.5506951814179244,7,175,324763136.206,93566939.898,40.703244,-73.990655
168227,Wentworth Institute of Technology,Boston,MA,Not applicable,0.64764956609982,0.533640158473044,0.4603753608698654,0.5499119485821997,7,176,188620289.709,57596864.314,42.33657245000001,-71.0953729508291
167835,Smith College,Northampton,MA,Interdenominational,0.5310567239652844,0.5570628199351744,0.5646218673825281,0.5496881129452463,7,177,-174348714.721,69657010.817,42.31622385,-72.64039315198599
161004,Bowdoin College,Brunswick,ME,Not applicable,0.4039145458954121,0.5577624303590389,0.6912975338106504,0.5496794097633695,7,178,3390107464.624,77804088.143,43.90869735,-69.96142281131719
205957,Franciscan University of Steubenville,Steubenville,OH,Roman Catholic               ,0.5565163400547221,0.6977457054483978,0.4666159304318629,0.5487699462658496,7,179,100437801.231,24797370.485,40.376755,-80.62193141522137
144962,Elmhurst University,Elmhurst,IL,United Church of Christ,0.5861543770601398,0.6168587612975598,0.4749473056382486,0.5477871134861592,7,180,186980905.545,26881787.915,41.89711725,-87.94692011451079
217688,Charleston Southern University,Charleston,SC,Baptist,0.69297682331403,0.4196113041899596,0.4639256505893875,0.5466647767167264,7,181,33920979.729,43774076.613,32.9826445,-80.07109661611514
150400,DePauw University,Greencastle,IN,Methodist,0.5551879980581058,0.4953231705910773,0.5636028928552712,0.5465886599452724,7,182,753498436.894,35778782.729,39.63804945,-86.86687365754466
136774,Ringling College of Art and Design,Sarasota,FL,Not applicable,0.5944528172626011,0.5863930989800179,0.4769876741488216,0.5458321293037781,7,183,74236996.344,31416583.624,27.36000665,-82.5464064763355
166939,Mount Holyoke College,South Hadley,MA,Not applicable,0.4991405764169589,0.539880382781293,0.594773049592034,0.5455565794738544,7,184,1267179695.82,53679139.003,42.25532845,-72.56966884397315
105899,Arizona Christian University,Glendale,AZ,Interdenominational,0.6146161454782091,0.6177445026917501,0.4378441067970227,0.5444973342049851,7,185,1208834.35,5506027.741,33.62261334999999,-112.1826058201733
236230,Pacific Lutheran University,Tacoma,WA,Lutheran,0.6173291896810624,0.5794252584554349,0.4522367803611055,0.5436822116192127,7,186,145866498.292,32849026.396,47.14375725,-122.4443888659279
238458,Carroll University,Waukesha,WI,Presbyterian,0.5984554796951078,0.5565654364460696,0.4812233188590077,0.5431653492830177,7,187,109211033.467,33065406.307,43.00395265,-88.22926408934816
120254,Occidental College,Los Angeles,CA,Presbyterian,0.5147895359271978,0.5316043052974315,0.570867485354625,0.5405932036851638,7,188,647599161.621,41106314.906,34.12719495,-118.209920299892
186283,Rider University,Lawrenceville,NJ,Not applicable,0.621532379803078,0.6226075207320501,0.4176414420847136,0.5401501471998901,7,189,93105354.465,44922339.852,40.279176,-74.733827
146612,Lewis University,Romeoville,IL,Roman Catholic               ,0.550369505791904,0.6803950470492356,0.4589680181548031,0.5397827361368768,7,190,129706032.69,57398904.965,41.60277235,-88.08221382800252
197133,Vassar College,Poughkeepsie,NY,Not applicable,0.5270625197189953,0.5490248619683726,0.5448257506165226,0.5385616369398363,7,191,1440949194.175,78192801.892,41.686786,-73.8956971
219949,Cumberland University,Lebanon,TN,Not applicable,0.5725439301111424,0.6014321737038544,0.4719734181316058,0.538070371111115,7,192,30637378.186,10849786.072,36.20463525,-86.29971370104121
224323,University of Dallas,Irving,TX,Roman Catholic               ,0.5690024785617749,0.6185047290552845,0.4641244225896045,0.5369257804353649,7,193,102529121.625,23967502.22,32.8487635,-96.92256763370509
225247,Hardin-Simmons University,Abilene,TX,Baptist,0.5550522909091686,0.5444688516807004,0.514326955915313,0.5366383823428568,7,194,279106314.498,10543234.812,32.4777117,-99.73415759382408
173328,Concordia University-Saint Paul,Saint Paul,MN,Lutheran,0.4671749438766091,0.7744329433757469,0.4870630846970493,0.5365550519328269,7,195,53566572.079,22009265.196,44.9497767,-93.15731626748348
149781,Wheaton College,Wheaton,IL,Interdenominational,0.4865944205485664,0.5816956274044816,0.5632515068518411,0.5362833177376344,7,196,662050503.677,46041332.563,41.86963745,-88.09755524953694
112260,Claremont McKenna College,Claremont,CA,Not applicable,0.4086837105399563,0.53697807351121,0.6621373326466203,0.5357618932649968,7,197,1371196591.672,53330288.121,34.0999577,-117.7061791541111
219976,Lipscomb University,Nashville,TN,Churches of Christ,0.6232390504444829,0.5361008655724542,0.445880852247265,0.5348413763700377,7,198,122667623.6,57249788.571,36.10507165,-86.79864091820343
155177,Hesston College,Hesston,KS,Anabaptist,0.2646466159419614,0.4290384460610893,0.8575607782607274,0.5347927905427452,7,199,17468889.166,3548880.705,38.13468465,-97.43391833739682
233426,Roanoke College,Salem,VA,Lutheran,0.5489685049183846,0.5005367031014499,0.5340904050870214,0.5333327721826678,7,200,177318748.563,24646801.504,37.29778755,-80.05499962542144
218414,Newberry College,Newberry,SC,Lutheran,0.5956318693852347,0.5646066821540134,0.4468826263336441,0.529900487388467,7,201,22655839.486,9452197.183,34.2852622,-81.6216373558786
133979,Florida Memorial University,Miami Gardens,FL,Baptist,0.576586118996417,0.588247393956556,0.4540390643582,0.5298738765947344,7,202,8702986.563,4706023.568,25.9175201,-80.27068544105553
153001,Buena Vista University,Storm Lake,IA,Presbyterian,0.3328019802650176,0.9483260075236412,0.5172555703667383,0.5296635600727251,7,203,177292757.421,8930826.783,42.6405657,-95.20969795805097
143084,Augustana College,Rock Island,IL,Lutheran,0.5483613068879933,0.5595607036755571,0.4947242941842935,0.5291345338218066,7,204,245717028.381,24885002.702,41.5015277,-90.550369870788
164270,McDaniel College,Westminster,MD,Not applicable,0.6002102593164477,0.5160153388660595,0.464271107757517,0.528976846264531,7,205,165073595.114,27979218.902,39.58516815,-77.00372758695082
195526,Skidmore College,Saratoga Springs,NY,Not applicable,0.5587689369175286,0.5069417787605086,0.5098636346001262,0.5288367860145158,7,206,534393004.307,60767824.155,43.09871785354964,-73.78422856497147
152390,Saint Mary's College,Notre Dame,IN,Roman Catholic               ,0.5337112517580984,0.4895782721236542,0.5408554350419769,0.5277481712793811,7,207,319598964.344,25637535.057,41.70747445,-86.25628011081898
140696,Oglethorpe University,Atlanta,GA,Interdenominational,0.6238347411972418,0.5144210886751707,0.437570675136965,0.5274200728207571,7,208,55394131.06,12735879.652,33.749291,-84.414452
163462,Mount St. Mary's University,Emmitsburg,MD,Roman Catholic               ,0.6016277128762199,0.5213161657243632,0.4555430067479779,0.5271103352080413,7,209,71321509.069,28650480.126,39.68056055,-77.3465509414935
188182,University of the Southwest,Hobbs,NM,Protestant,0.2736592439904116,0.4966606972870947,0.7953188238781168,0.5270053983754782,7,210,16597476.096,4260020.448,32.77421735,-103.1892648731455
161086,Colby College,Waterville,ME,Not applicable,0.4845852848598529,0.5452698531482245,0.5599300703785068,0.5268691132252638,7,211,1369901768.402,61595968.815,44.5684775,-69.66002565150262
147013,McKendree University,Lebanon,IL,Methodist,0.4662407527870878,0.7918313526487029,0.4535253251526827,0.5262375995601357,6,212,38765821.195,5875762.073,38.60868085,-89.81521661455423
189097,Barnard College,New York,NY,Not applicable,0.5501307432969874,0.5833316794428733,0.4726298814609862,0.5257517655257823,6,213,528864904.615,322390101889.014,40.8094864,-73.96355097608796
232706,Marymount University,Arlington,VA,Roman Catholic               ,0.5746369443222327,0.598398439349678,0.4404466907313511,0.5256839276911481,6,214,-39286451.986,23560771.77,38.9054445,-77.12768184296903
159656,Loyola University New Orleans,New Orleans,LA,Roman Catholic               ,0.5529138558543936,0.6005736524352447,0.4587031992686646,0.524737944425297,6,215,232988813.607,49280151.778,29.9356364,-90.12045155517568
186432,Saint Peter's University,Jersey City,NJ,Roman Catholic               ,0.5326657427568584,0.6661108195383441,0.445424061046066,0.5244272925848182,6,216,42989012.697,14111466.175,40.7276245,-74.07216785370294
167996,Stonehill College,Easton,MA,Roman Catholic               ,0.5425846346077613,0.5735213055112909,0.4798576720358935,0.5236655447001153,6,217,380113244.976,33743770.194,42.05997765,-71.07932570575417
133492,Eckerd College,Saint Petersburg,FL,Presbyterian,0.6056411672495169,0.4627070696464435,0.4717186966332947,0.5234728683980504,6,218,92936720.648,32207944.155,27.71426575,-82.68554318351735
191676,Houghton University,Houghton,NY,Wesleyan,0.2999385814091776,0.3861029603971685,0.8145914842239613,0.5231269324753535,6,219,89956948.343,8654170.902,42.426287,-78.155462892227
217749,Bob Jones University,Greenville,SC,Protestant,0.5597918829976939,0.6026180427582621,0.4465453953311138,0.5230315879696661,6,220,22240535.199,24079485.34,34.8718605,-82.36517984802921
148627,Saint Xavier University,Chicago,IL,Roman Catholic               ,0.6244358707169086,0.5504847393822061,0.4077854744204765,0.5229495509652694,6,221,86551515.573,22231406.823,41.70792405,-87.71463117997662
147536,National Louis University,Chicago,IL,Not applicable,0.6486406594932858,0.4014963687663219,0.4561025567266371,0.5221827670497527,6,222,100934774.345,46520274.861,41.87990865,-87.62490237384526
228042,Schreiner University,Kerrville,TX,Presbyterian,0.4789378839623991,0.5639339231099648,0.5430844858716705,0.5216000622720879,6,223,76439716.079,9514770.881,30.03127035,-99.13024647445344
204909,Ohio Wesleyan University,Delaware,OH,Methodist,0.3880162423276675,0.7194013841040511,0.5562610544901029,0.5215917059961732,6,224,345939913.02,15879358.588,40.292858,-83.06427625448865
191515,Hamilton College,Clinton,NY,Interdenominational,0.4247897680065803,0.550146870125557,0.6038574221203401,0.5215115278964904,6,225,1562290689.945,57714141.98,43.0537974,-75.40693894376341
174862,Crown College,Saint Bonifacius,MN,Evangelical Christian,0.373474912795458,0.9517117937951478,0.454170842517281,0.5213589763819695,6,226,12491070.895,3196934.288,44.88413435,-93.74256433121
209056,Lewis & Clark College,Portland,OR,Not applicable,0.5663126955366878,0.5482463444867371,0.4620064271218141,0.5209578633421702,6,227,340541827.839,49683465.92,45.44850495,-122.6700383929096
176053,Mississippi College,Clinton,MS,Baptist,0.5267588670513575,0.5707693318794127,0.484267057473673,0.5185513367774964,6,228,90335905.662,33982582.76,32.3354174,-90.33188238452227
217059,York College of Pennsylvania,York,PA,Not applicable,0.5332618193128897,0.504392103553857,0.5093263509169119,0.5179117886805887,6,229,193108158.109,44751937.381,39.9474471,-76.72679844421862
110413,California Lutheran University,Thousand Oaks,CA,Lutheran,0.5399768624447843,0.5872268791968583,0.4567232349998009,0.5161040390900415,6,230,177402642.081,34385671.429,34.22655655,-118.8785216793059
145725,Illinois Institute of Technology,Chicago,IL,Not applicable,0.5182925527486846,0.6679758764134154,0.4378275392983257,0.5160121507664306,6,231,325075410.805,89432524.164,41.83616405,-87.62647227745128
153269,Drake University,Des Moines,IA,Not applicable,0.5202499542320284,0.5552824281582414,0.4917853091068281,0.5158613947907732,6,232,309201195.819,50243851.18,41.60307425,-93.6552753180374
207971,University of Tulsa,Tulsa,OK,Presbyterian,0.4284140791504902,0.5747954969046596,0.5728737836215818,0.5154884982888795,6,233,774445314.685,37136348.526,36.1523306,-95.94596023877985
141167,Thomas University,Thomasville,GA,Not applicable,0.471075167794465,0.7233620926853201,0.4555168761342528,0.5152808957577301,6,234,7590070.348,7864359.373,30.8151379,-83.96435262333654
126669,Colorado Christian University,Lakewood,CO,Interdenominational,0.5063576493567007,0.6733517208023402,0.4405895895092206,0.5134193866877225,6,235,13890359.104,31544909.041,39.7129396,-105.0952693636912
182670,Dartmouth College,Hanover,NH,Not applicable,0.6415846306462345,0.5839291245060072,0.3498895539236458,0.513322925264423,6,236,10766698370.633,212536331.628,43.7033798,-72.28860224553567
175227,Dunwoody College of Technology,Minneapolis,MN,Not applicable,0.5261605825460808,0.4126176753303307,0.5496370093352185,0.5128586213946652,6,237,130298819.49,34188090.321,44.9731679,-93.29066773372568
208822,George Fox University,Newberg,OR,Friends,0.5438314854588333,0.542877078828297,0.4654473819482522,0.5122713813484545,6,238,34297851.568,52501919.151,45.3038562,-122.9665911824416
194091,New York Institute of Technology,Old Westbury,NY,Not applicable,0.5733194677867111,0.499514916836982,0.4564501879378849,0.51179485225636,6,239,91086998.448,96753669.29,40.80795904999999,-73.60628896763087
239716,Saint Norbert College,De Pere,WI,Roman Catholic               ,0.5122518599141151,0.5347442574602791,0.4970734629554855,0.5106736957207497,6,240,185309261.437,19202973.812,44.444529,-88.071131
226231,LeTourneau University,Longview,TX,Interdenominational,0.5388906962492359,0.5816547659072826,0.4460779791864781,0.5102955844053638,6,241,33535602.32,21262138.701,32.46575895,-94.726444524352
165334,Clark University,Worcester,MA,Not applicable,0.5232897923477484,0.5633388646697173,0.4692501136516558,0.5096689224907337,6,242,519220197.404,100499479.035,42.25146814999999,-71.82295086144981
212577,Franklin and Marshall College,Lancaster,PA,Not applicable,0.4166179574764396,0.6416573885414689,0.5352290996486727,0.5090715188436666,6,243,478470289.609,30753616.865,40.881897,-79.240595
226587,McMurry University,Abilene,TX,Methodist,0.5575694272231038,0.3922809890744138,0.5184179506897759,0.5088598475285429,6,244,81508840.133,10179531.171,32.429358,-99.74872217744309
224527,East Texas Baptist University,Marshall,TX,Baptist,0.5621834088017581,0.4805527893365258,0.4696914509509893,0.5088501664387804,6,245,38381286.655,12676043.293,32.55795265,-94.37511342798528
141644,Hawaii Pacific University,Honolulu,HI,Not applicable,0.5630644672832742,0.5593545024697553,0.4291799020405631,0.5087422423069188,6,246,47526999.914,13392603.946,21.37952275,-157.7830819456748
178891,Ranken Technical College,Saint Louis,MO,Not applicable,0.5377324122865923,0.4807902275806388,0.4936158225770317,0.508694210362106,6,247,15626770.275,10810064.603,38.6534824,-90.24921783355836
174792,Saint Johns University,Collegeville,MN,Roman Catholic               ,0.4483740608823893,0.5656775202521218,0.539920576193262,0.5084599378378101,6,248,348293685.553,23582930.385,45.58264,-94.39271
154712,Benedictine College,Atchison,KS,Roman Catholic               ,0.5010932827866053,0.5964617027428971,0.4708346021215804,0.508047905933725,6,249,80557269.571,22513286.653,39.57489275,-95.11379211168315
217536,Salve Regina University,Newport,RI,Roman Catholic               ,0.5054459765363807,0.5986081158613383,0.4633452620250948,0.5072203822400231,6,250,91651492.984,28469939.293,41.47120200000001,-71.30049366464249
209825,University of Portland,Portland,OR,Roman Catholic               ,0.5100808828449065,0.5027114759694126,0.5047394091270223,0.506470080628598,6,251,366209950.192,77787126.908,45.5736806,-122.7282877818709
230959,Middlebury College,Middlebury,VT,Not applicable,0.4523034668479366,0.566542358508578,0.5304195388190305,0.5064018732937305,6,252,1782253826.174,108850237.03,44.00366955,-73.17295278964315
217305,New England Institute of Technology,East Greenwich,RI,Not applicable,0.4540337893391233,0.4880354180089395,0.5677196515743455,0.5063277969767555,6,253,289046941.425,26802964.997,41.6602712,-71.50135499179412
236328,University of Puget Sound,Tacoma,WA,Methodist,0.4722913921591461,0.50161275220803,0.5415969673023842,0.5058888232052419,6,254,548364873.475,28627567.033,47.261437,-122.4809573217707
119173,Mount Saint Mary's University,Los Angeles,CA,Roman Catholic               ,0.5621227096176309,0.4163593422827567,0.4930785101357629,0.505353123854746,6,255,193391510.075,31854818.548,34.08522005,-118.4824686305502
169716,University of Detroit Mercy,Detroit,MI,Roman Catholic               ,0.5130986773154749,0.5571250685527804,0.4686238443433701,0.5041007247683759,6,256,123514928.294,55004919.309,42.41403185,-83.13786010722785
132471,Barry University,Miami,FL,Roman Catholic               ,0.5677417919786433,0.4949688433281984,0.4449571265024919,0.5040560564198635,6,257,62886041.716,77416851.399,25.8790289,-80.20151680720551
168254,Western New England University,Springfield,MA,Not applicable,0.5394557112947613,0.5444240254585115,0.4483139364605375,0.5039739390074386,6,258,77043321.444,35338094.343,42.1125825,-72.51478135708936
168528,Adrian College,Adrian,MI,Methodist,0.4864879684484558,0.6317825815273264,0.4564286852791624,0.5035026364785707,6,259,66246897.227,8039005.531,41.89849465,-84.06083239910039
461795,North American University,Stafford,TX,Not applicable,0.47287957843526,0.7101746368515556,0.4305091120782112,0.5033581999765866,6,260,0.0,3053126.959,33.619552,-101.87037
198215,Catawba College,Salisbury,NC,United Church of Christ,0.3986792590637066,0.4967534238177402,0.6100455661625346,0.5028730806989888,6,261,570661751.383,16091881.168,35.69155045,-80.48600853247686
209922,Reed College,Portland,OR,Not applicable,0.4361015297424478,0.4900888763402966,0.5737881104359015,0.5019957699208779,6,262,889774231.258,43718805.833,45.48149925,-122.6310136075346
151290,Indiana Institute of Technology,Fort Wayne,IN,Not applicable,0.4831444944367327,0.5534642088963009,0.4948640450552667,0.5018915695147377,6,263,201715108.596,18485885.739,41.07754835,-85.11768473673075
151263,University of Indianapolis,Indianapolis,IN,Methodist,0.5888771405182673,0.4354450577438355,0.447920805582589,0.5017953419304,6,264,147068704.194,54384659.208,39.70939645,-86.13445225207252
151801,Indiana Wesleyan University-Marion,Marion,IN,Wesleyan,0.5458407037080679,0.3912402023705826,0.5117596035797374,0.5012968072193468,6,265,330023953.784,33134418.646,40.5163759,-85.66416502625239
178059,Maryville University of Saint Louis,Saint Louis,MO,Roman Catholic,0.5475184185893047,0.5069639076936313,0.4521422600749653,0.501242033223821,6,266,81578590.274,75444208.577,38.643504,-90.505204
233541,Shenandoah University,Winchester,VA,Methodist,0.5341972722157463,0.5174545416542213,0.4600310671630807,0.5011690851144207,6,267,91468760.278,45328925.076,39.16630535,-78.15876380974831
198561,Gardner-Webb University,Boiling Springs,NC,Baptist,0.5325427780870786,0.5081862075473116,0.4659587695065499,0.5010269794022515,6,268,76768195.489,24179541.473,35.24782945,-81.67023803083481
233611,Southern Virginia University,Buena Vista,VA,The Church of Jesus Christ of Latter-day Saints,0.4109165064359271,0.7847158956893183,0.4474896241159084,0.5002755660432086,6,269,2102159.547,5398926.243,37.74181535,-79.34037954670688
162760,Hood College,Frederick,MD,United Church of Christ,0.4993123427150286,0.5235790077089024,0.4895130860277717,0.5002415865210637,6,270,167463828.072,17815241.121,39.4229618,-77.41891707264057
221519,The University of the South,Sewanee,TN,Episcopal,0.4466721346265944,0.5291972197681076,0.5384810678749197,0.4999108342323626,6,271,547751685.405,29815826.369,35.20440405,-85.91895058826586
217235,Johnson & Wales University-Providence,Providence,RI,Interdenominational,0.5849080806405378,0.2514800606918105,0.5390336849717687,0.4998968863061458,6,272,453968599.208,48779219.391,41.78823615,-71.39038710016683
233295,Randolph-Macon College,Ashland,VA,Methodist,0.4822803514788179,0.5271974170734155,0.5033466513718527,0.4996900061083704,6,273,266170850.373,23172961.131,37.7625105,-77.47954212782594
192323,Le Moyne College,Syracuse,NY,Roman Catholic               ,0.4830220719197644,0.5700248281740804,0.4799293364608176,0.4991762101643316,6,274,274871296.043,34897790.391,43.04834115,-76.08517610832246
204635,Ohio Northern University,Ada,OH,Methodist,0.4865607532714353,0.5744152755945454,0.4739245897510853,0.4990658796429809,6,275,222732368.854,50475077.444,40.76557505,-83.83356241022632
195544,St. Joseph's University-New York,Brooklyn,NY,Roman Catholic,0.4922383182436572,0.6088597952272611,0.449832789383149,0.4985802588427042,6,276,89161961.582,44409777.386,40.69042755,-73.96777524013841
158477,Centenary College of Louisiana,Shreveport,LA,Methodist,0.5134869804266162,0.4210164842568546,0.5214089798601521,0.4981725124155819,6,277,162686063.668,7476551.009,32.4842248,-93.73171274297071
217493,Rhode Island School of Design,Providence,RI,Not applicable,0.4816803289586754,0.5780457758037634,0.4744975588697146,0.4980692371934063,6,278,469766689.809,53249427.575,41.82710375,-71.40639007145332
156213,Asbury University,Wilmore,KY,Interdenominational,0.4858860779403891,0.4983618898454965,0.5082036552863898,0.4973114871940896,6,279,88642139.008,11318642.592,37.8633341,-84.66528114627815
146481,Lake Forest College,Lake Forest,IL,Presbyterian,0.477531659927706,0.6129277889774908,0.4589739902180592,0.4971705667069573,6,280,119688529.68,24499116.182,42.24761745,-87.8294820650179
202763,The University of Findlay,Findlay,OH,Church of God,0.5246726940326549,0.5138668696291275,0.4607970159652021,0.4969495633717952,6,281,66784971.941,34097312.071,40.9520749,-83.65536133422265
221351,Rhodes College,Memphis,TN,Presbyterian,0.4663148743140909,0.5672084793085233,0.4923276200525122,0.4968938067969941,6,282,464369373.064,30758598.725,35.15564375,-89.98893549446169
101435,Huntingdon College,Montgomery,AL,Methodist,0.4958740003384339,0.5055150859129343,0.4926147039601602,0.4964968829341914,6,283,63675828.968,7009218.188,32.3493496,-86.28521194328175
173647,Gustavus Adolphus College,Saint Peter,MN,Lutheran,0.4588983323464322,0.5538789490485472,0.5044549369910354,0.4961167108039551,6,284,373783675.686,45987647.422,44.3241873,-93.97146812490595
191931,Iona University,New Rochelle,NY,Roman Catholic               ,0.5351731600781047,0.4705638230689784,0.4689703734228111,0.4957633983905319,6,285,265444467.585,41524857.892,40.92723049999999,-73.78569089605243
148487,Roosevelt University,Chicago,IL,Not applicable,0.6083952408337151,0.4118185471506142,0.4248050532156826,0.4956267666817266,6,286,165398539.195,50413199.742,41.87613485,-87.6251816505098
195720,St. John Fisher University,Rochester,NY,Roman Catholic               ,0.4900826039804703,0.5331183648288432,0.4808355551609949,0.4949847836365059,6,287,176083489.896,42571278.876,43.11506305,-77.51043167191582
219000,Augustana University,Sioux Falls,SD,Lutheran,0.4444404775300471,0.5980529970320073,0.4934260777965951,0.4947516574051615,6,288,140305149.33,26769729.224,43.52533409999999,-96.73875740832086
176628,Avila University,Kansas City,MO,Roman Catholic               ,0.5573886372050947,0.4620488469746958,0.448050817698716,0.4945732177715852,6,289,21912228.683,8977094.656,38.91232935,-94.59156294743664
399911,Soka University of America,Aliso Viejo,CA,Other,0.3094812563127092,0.4806735721997044,0.6864141855199668,0.4945511585272641,6,290,1651240054.129,23424470.099,33.55467520000001,-117.7347404585082
193973,Niagara University,Niagara University,NY,Roman Catholic               ,0.4768854919937174,0.6021123261298396,0.4574323069672538,0.4941331714899375,6,291,115935141.919,55131494.132,43.135814,-79.0349219
107141,John Brown University,Siloam Springs,AR,Interdenominational,0.3792879970700945,0.5978689216415042,0.5563356402255596,0.4938367906827364,6,292,189082998.262,17922926.527,36.19083695,-94.55957189163512
238661,Edgewood College,Madison,WI,Roman Catholic               ,0.3505800733147356,0.7418751154327117,0.5124011016591676,0.4935607277775607,6,293,59610424.1,8046373.73,43.0588111,-89.42122409051677
203535,Kenyon College,Gambier,OH,Interdenominational,0.4281358499705089,0.5371312551204088,0.5370632266385928,0.493516767602541,6,294,668014003.67,49877304.897,40.3725696,-82.39427459529426
145646,Illinois Wesleyan University,Bloomington,IL,Not applicable,0.4425737568373021,0.5746304505418522,0.5037288008172466,0.4934461385096154,6,295,280247494.094,19688476.884,40.49242715,-88.99042108232373
212674,Gettysburg College,Gettysburg,PA,Lutheran,0.4480110469626853,0.5767805818705269,0.4961257580144561,0.4930075843536815,6,296,460839110.246,38248663.551,39.8374688,-77.23964053600594
214166,Mount Aloysius College,Cresson,PA,Roman Catholic               ,0.3818637212733986,0.6703635694681813,0.5141103667648226,0.4924599484532035,6,297,70951109.824,7844767.61,40.45871235,-78.60403790736467
